,obs,Group,time,elapsed,date,hhmmss,averaging,fanrpm,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_??F,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_??F,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,??Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,??CO2,CO2_s_d,CO2_r_d,??H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,??CO2:MN,??CO2:SLP,??CO2:SD,??CO2:OK,??H2O:MN,??H2O:SLP,??H2O:SD,??H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
8.5.24,2,a,1715167432,16749.4,20240508 14:23:51,0.599895833,none,5558.16,1715167432,0.000393385,0.393385468,3.266542647,418.77,242.1321856,24.48579577,42.34842497,0.030995356,1.977661715,0.03072799,0.019228823,63.8494164,26.21878233,25.4039,3.257055099,59.77103017,1.996050139,3.339494288,1.26100496,-17.34829916,44.90821695,4.833012365,96.24234656,0,0,1,0,25331,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.059,336.04956,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167432,418.77,420.062,19.7383,19.5931,418.572,19.5843,531.158,101.082,0.0437372,25.8251,25.4039,999.9,0,0,4905,0,0.226619,-1.2915,427.202,428.456,0.14518,420.062,19.5931,1.99519,1.98051,17.4062,17.2894,400.059,1,0,0,320.956,4.99918,1329.67,3830.61,36.562,40.187,38.437,41.125,39.812,395.06,0,0,1715167434,0,326.15912,-50.32599993,-194.7169228,1352.522,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.095775684,-4.280753199,0.585067597,0,0.115952768,0.415678412,0.056486739,0,0,2,0/2,3.14755,2.65103,0.103413,0.104822,0.0997041,0.100718,26750.3,28139.3,28341.5,29376.1,32847.5,33428,40463.2,41631.5,1.8888,1.8224,0.124276,0,23.3628,999.9,68.1,26.5,23.4124,29.6028,13.149,1,-0.262337,-0.765577,20.2631,5.23167,11.8985,4.9616,3.292,7723.6,9999,9999,128.7,1.85867,1.85394,1.85593,1.85617,1.85577,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.154,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,0.3,0.7,1.02539,2.49268,1.59424,2.13867,1.50269,2.25342,31.477,24.1838,18,525.037,520.871,25.0003,23.9812,30.0003,24.0021,23.9736,20.5994,17.9529,98.1924,25,420,19.6079,101.051,100.811
8.5.24,3,a,1715167492,16809.4,20240508 14:24:51,0.600590278,none,5558.16,1715167492,0.000328127,0.328127178,3.846075344,418.667,170.9321644,17.28413827,42.33432801,0.025617736,2.026673651,0.025439192,0.015915433,63.8374464,26.27088604,25.4543,3.266825027,59.65400556,1.996513632,3.346822419,1.270311394,-14.47040854,44.55705579,4.681310038,98.60540368,0,0,1,0,26523,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.984,335.98656,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167492,418.667,420.168,19.7446,19.6234,418.47,19.5906,530.773,101.073,0.043945,25.8621,25.4543,999.9,0,0,5105,0,0.226619,-1.50015,427.1,428.578,0.121199,420.168,19.6234,1.99565,1.9834,17.4099,17.3124,399.984,1,0,0,290.921,4.99918,1218.62,3829.88,37,40.562,38.812,41.625,40.187,394.98,0,0,1715167494,0,294.03524,-18.16884614,-74.63538454,1227.376,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.432820244,-0.010453798,0.1781976,1,0.149002854,-0.023454418,0.005500035,1,2,2,45324,3.14713,2.65212,0.103384,0.104832,0.0997181,0.100821,26750.5,28139,28340.9,29376.1,32846.8,33423.6,40463,41630.8,1.89,1.824,0.125915,0,23.3864,999.9,68.1,26.5,23.4154,29.7228,13.2812,1,-0.262033,-0.766667,20.2614,5.23286,11.8961,4.962,3.292,7725.1,9999,9999,128.7,1.85867,1.85394,1.85593,1.8562,1.8558,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.197,0.154,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,1.3,1.7,1.02539,2.48535,1.59424,2.13989,1.50269,2.34741,31.4552,24.1838,18,525.822,521.985,24.9998,23.9853,30.0001,24.0062,23.9795,20.5962,17.6724,98.1924,25,420,19.672,101.05,100.81
8.5.24,4,a,1715167552,16869.4,20240508 14:25:51,0.601284722,none,5558.16,1715167552,0.00020289,0.202890373,3.268494994,418.59,81.4179111,8.233958106,42.33285376,0.015810071,1.99990716,0.015740963,0.009844286,63.8278704,26.33732875,25.4915,3.274052577,59.8398102,2.004547953,3.349856803,1.269504624,-8.947465444,41.60735009,4.431078565,100.9188336,0,0,1,0,25867,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.924,335.93616,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167552,418.59,419.853,19.8211,19.7462,418.392,19.667,531.025,101.087,0.0450236,25.8774,25.4915,999.9,0,0,4995,0,0.226619,-1.26285,427.055,428.31,0.074873,419.853,19.7462,2.00366,1.99609,17.4733,17.4134,399.924,1,0,0,280.744,4.99918,1169.57,3829.3,35.75,38.25,37.375,38.125,38.625,394.92,0,0,1715167554,0,281.59596,-6.322769202,-36.21999994,1173.9332,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.4264375,-0.309306642,0.155111529,0,0.130197955,-0.249958476,0.028644527,0,0,2,0/2,3.14744,2.65271,0.103385,0.104788,0.100014,0.10129,26750.7,28139.8,28341.1,29375.5,32835.5,33406,40462.6,41630.6,1.8916,1.8228,0.127703,0,23.3943,999.9,68.1,26.5,23.4134,29.2428,13.5657,1,-0.262114,-0.767102,20.2615,5.22927,11.8961,4.9616,3.292,7726.6,9999,9999,128.7,1.85864,1.85394,1.85593,1.85617,1.85587,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.1541,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,2.3,2.7,1.02539,2.48535,1.59424,2.13989,1.50269,2.28882,31.4552,24.1838,18,526.82,521.212,24.9999,23.9853,30,24.0062,23.9815,20.5992,17.0966,98.1924,25,420,19.7764,101.05,100.809
8.5.24,5,a,1715167612,16929.4,20240508 14:26:51,0.601979167,none,5558.16,1715167612,0.000404428,0.404428147,3.818390122,418.546,219.25385,22.17286186,42.3270225,0.031928833,2.023147215,0.031651517,0.019806913,63.8342544,26.21530755,25.4773,3.271292027,60.24381957,2.012876215,3.341216128,1.258415811,-17.8352813,38.88413685,4.092306085,88.97541604,0,0,1,0,26439,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.964,335.96976,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167612,418.546,420.049,19.9041,19.7547,418.348,19.75,530.627,101.084,0.044723,25.8338,25.4773,999.9,0,0,5090,0,0.226619,-1.50287,427.046,428.514,0.149309,420.049,19.7547,2.01197,1.99688,17.5389,17.4196,399.964,1,0,0,274.796,4.99918,1146.32,3829.68,35.25,38.062,37.062,37.75,38.25,394.96,0,0,1715167614,0,275.78608,-5.379999985,-16.72307689,1148.34,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.497518,-0.067625741,0.178021237,1,0.141888825,0.020180161,0.004332677,1,2,2,45324,3.147,2.65281,0.103373,0.104821,0.100317,0.101318,26751.5,28138.7,28341.5,29375.4,32825.5,33405.3,40464,41631,1.8918,1.8232,0.126958,0,23.3923,999.9,68.2,26.5,23.448,29.7828,13.5617,1,-0.262378,-0.77146,20.2635,5.23286,11.8961,4.9616,3.292,7727.8,9999,9999,128.7,1.85867,1.85394,1.85593,1.85617,1.85583,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.1541,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,3.3,3.7,1.02539,2.48413,1.59424,2.13867,1.50269,2.34985,31.4552,24.1838,18,526.945,521.457,24.9998,23.9812,30.0002,24.0062,23.9795,20.603,17.0966,98.1924,25,420,19.7496,101.053,100.809
8.5.24,6,a,1715167672,16989.4,20240508 14:27:51,0.602673611,none,5558.16,1715167672,0.000421492,0.421492077,4.265709361,418.359,205.5026996,20.7832541,42.31020527,0.033317675,1.976497346,0.033008779,0.020658001,63.8179752,26.20382768,25.4745,3.270747933,60.29721627,2.013097194,3.338623768,1.257650739,-18.58780061,36.8900074,3.973753721,86.09393572,0,0,1,0,25303,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.862,335.88408,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167672,418.359,420.03,19.9053,19.7499,418.161,19.7512,531.663,101.088,0.0457279,25.8207,25.4745,999.9,0,0,4900,0,0.226619,-1.67102,426.855,428.492,0.155346,420.03,19.7499,2.01219,1.99649,17.5406,17.4165,399.862,1,0,0,271.902,4.99918,1131.98,3828.7,35.875,39.25,37.75,39.5,39.062,394.86,0,0,1715167674,0,271.81508,-3.080307664,-13.15999999,1134.2644,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.596562683,-0.202203136,0.196085318,0,0.152133537,0.017341798,0.004261257,1,1,2,45323,3.14815,2.65301,0.103345,0.104824,0.100328,0.101306,26752.1,28139.1,28341.3,29375.9,32825.2,33406,40464.2,41631.3,1.8926,1.823,0.126064,0,23.4041,999.9,68.2,26.5,23.4484,29.3628,13.2612,1,-0.26311,-0.775163,20.2631,5.23286,11.8973,4.9612,3.292,7729.2,9999,9999,128.7,1.85867,1.85394,1.85593,1.85617,1.8558,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.1541,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,4.3,4.7,1.02539,2.48901,1.59424,2.13989,1.50269,2.2937,31.4552,24.1838,18,527.388,521.286,24.9999,23.9752,30.0001,24.0001,23.9755,20.5961,17.0966,98.1924,25,420,19.7496,101.053,100.81
8.5.24,7,a,1715167732,17049.4,20240508 14:28:51,0.603368056,none,5558.16,1715167732,0.000419507,0.419506932,4.326753525,418.329,201.6933517,20.39801241,42.30719586,0.033180022,1.970309597,0.032872708,0.020572816,63.8462244,26.22119122,25.472,3.270262202,60.25018179,2.013351199,3.341651658,1.256911003,-18.50025571,38.66529248,4.178334488,88.18959567,0,0,1,0,25151,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.039,336.03276,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167732,418.329,420.023,19.9078,19.7531,418.131,19.7538,531.552,101.088,0.0457867,25.836,25.472,999.9,0,0,4875,0,0.226619,-1.69363,426.826,428.487,0.15469,420.023,19.7531,2.01243,1.99679,17.5425,17.4189,400.039,1,0,0,268.098,4.99918,1123.38,3830.41,36.375,40,38.312,40.875,39.625,395.04,0,0,1715167734,0,268.6206,-1.226923075,-9.333846127,1124.4664,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.59794875,-0.346695422,0.149373682,0,0.15701195,-0.014834679,0.004524774,1,1,2,45323,3.14803,2.65296,0.103339,0.104823,0.100337,0.101318,26752.7,28139.4,28341.7,29376.2,32825.1,33406,40464.5,41631.9,1.892,1.8236,0.125319,0,23.4139,999.9,68.2,26.5,23.4504,29.0929,13.3734,1,-0.263537,-0.773181,20.2629,5.23286,11.8973,4.962,3.292,7730.7,9999,9999,128.7,1.85867,1.85394,1.85593,1.85617,1.85583,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.154,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,5.3,5.7,1.02539,2.4939,1.59424,2.13989,1.50269,2.24365,31.4552,24.1838,18,526.975,521.643,25.0001,23.9672,30.0003,23.9961,23.9715,20.6033,17.0966,98.1924,25,420,19.7495,101.054,100.812
8.5.24,8,a,1715167792,17109.4,20240508 14:29:51,0.6040625,none,5558.16,1715167792,0.000446701,0.446700879,4.135380134,418.346,222.6914549,22.51959435,42.30509078,0.035281743,2.002266895,0.034939967,0.021867911,63.8390424,26.2338249,25.4864,3.273060878,60.16859405,2.013998432,3.347258588,1.259062446,-19.69950875,40.79287384,4.338822272,89.27122976,0,0,1,0,25926,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.994,335.99496,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167792,418.346,419.973,19.916,19.7512,418.148,19.762,531.316,101.079,0.0456451,25.8643,25.4864,999.9,0,0,5005,0,0.226619,-1.62759,426.847,428.436,0.164835,419.973,19.7512,2.0131,1.99644,17.5477,17.4161,399.994,1,0,0,266.164,4.99918,1117.18,3829.97,36.937,40.562,38.812,41.875,40.187,394.99,0,0,1715167794,0,266.26108,-2.171846147,-6.013076918,1117.9836,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.704573171,-0.080499094,0.174832027,1,0.163662561,0.008541679,0.004807804,1,2,2,45324,3.14777,2.65338,0.103336,0.104807,0.100361,0.101304,26753.3,28141.1,28342.2,29377.4,32824.1,33408.1,40464.4,41633.9,1.8922,1.8238,0.126362,0,23.4112,999.9,68.2,26.5,23.4492,29.8129,13.3413,1,-0.263821,-0.77756,20.2627,5.22927,11.8961,4.962,3.292,7732.2,9999,9999,128.8,1.85867,1.85394,1.85593,1.85614,1.85583,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.154,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,6.3,6.7,1.02539,2.4939,1.59424,2.13989,1.50269,2.22046,31.4333,24.1751,18,527.042,521.717,24.9999,23.9612,30.0001,23.9901,23.9656,20.602,17.0966,98.563,25,420,19.7485,101.054,100.816
8.5.24,9,a,1715167852,17169.4,20240508 14:30:51,0.604756944,none,5558.16,1715167852,0.000463895,0.46389525,4.323292722,418.35,220.875262,22.33628949,42.30617146,0.036548407,1.976413431,0.036177045,0.022643704,63.8203692,26.25559786,25.5063,3.276931937,60.08680211,2.014121636,3.352020019,1.262810301,-20.45778054,40.70301713,4.386863108,88.4524689,0,0,1,0,25295,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.877,335.89668,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167852,418.35,420.052,19.9169,19.7456,418.152,19.7628,530.83,101.081,0.0452614,25.8883,25.5063,999.9,0,0,4900,0,0.226619,-1.70163,426.852,428.513,0.171301,420.052,19.7456,2.01321,1.9959,17.5487,17.4118,399.877,1,0,0,265.411,4.99918,1108.55,3828.84,36.062,38.75,37.75,38.937,39,394.88,0,0,1715167854,0,265.08108,-3.104615358,-5.986923071,1110.1636,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.720926829,0.707521254,0.169284662,0,0.167429927,0.023031052,0.005512725,1,1,2,45323,3.14723,2.65254,0.10334,0.104825,0.100367,0.101286,26753.6,28140.1,28342.6,29376.9,32825.4,33407.8,40466.2,41632.7,1.8928,1.8246,0.126809,0,23.4238,999.9,68.2,26.5,23.4534,29.1829,13.5978,1,-0.264878,-0.776035,20.2613,5.23286,11.8973,4.9616,3.292,7733.4,9999,9999,128.8,1.85867,1.85394,1.85593,1.8562,1.85583,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.1541,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,7.3,7.7,1.02539,2.47925,1.59424,2.13623,1.50269,2.30713,31.4333,24.1838,18,527.341,522.188,25,23.951,30.0002,23.9821,23.9596,20.6019,17.0966,98.563,25,420,19.7443,101.057,100.814
8.5.24,10,a,1715167912,17229.4,20240508 14:31:51,0.605451389,none,5558.16,1715167912,0.000476398,0.476397995,4.143142162,418.269,234.7222526,23.73665999,42.29811587,0.037801034,2.047467389,0.03741756,0.023420105,63.8210076,26.20034936,25.4622,3.268358743,60.23634794,2.0144517,3.344246072,1.253907043,-21.00915157,42.70720665,4.441276059,89.96033874,0,0,1,0,27033,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,399.881,335.90004,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167912,418.269,419.904,19.9201,19.7443,418.071,19.7661,531.181,101.082,0.0445857,25.8491,25.4622,999.9,0,0,5190,0,0.226619,-1.63577,426.77,428.362,0.17585,419.904,19.7443,2.01357,1.9958,17.5515,17.411,399.881,1,0,0,265.372,4.99918,1102.47,3828.88,35.062,37.562,36.812,37.25,38,394.88,0,0,1715167914,0,264.6738,0.79815386,-4.955384635,1103.3296,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.827262683,-0.648116655,0.192011815,0,0.169198268,-0.011362202,0.004361267,1,1,2,45323,3.14762,2.65312,0.103329,0.1048,0.100383,0.101285,26753.7,28141.4,28342.4,29377.4,32823.4,33408.8,40464.5,41633.9,1.892,1.8246,0.125915,0,23.3943,999.9,68.2,26.5,23.4516,29.9629,13.2372,1,-0.265854,-0.780828,20.2629,5.23406,11.8985,4.962,3.292,7734.8,9999,9999,128.8,1.85867,1.85394,1.85593,1.85617,1.85583,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.154,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,8.3,8.7,1.02539,2.4939,1.59424,2.13989,1.50269,2.29004,31.4333,24.1838,18,526.766,522.11,25,23.943,29.9999,23.9741,23.9517,20.5994,17.0966,98.563,25,420,19.7405,101.055,100.816
8.5.24,11,a,1715167972,17289.4,20240508 14:32:51,0.606145833,none,5558.16,1715167972,0.000489379,0.489378975,5.260572782,418.102,194.1053991,19.6303188,42.28360255,0.03900913,1.973999508,0.03858588,0.02415382,63.8562792,26.16840542,25.4387,3.263798269,60.38162282,2.014625525,3.336487877,1.249172744,-21.58161279,39.50394346,4.259711837,86.03832171,0,0,1,0,25243,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.102,336.08568,0.84,0.1596,2,0.5,0: Broadleaf,2,1715167972,418.102,420.161,19.9207,19.74,417.904,19.7666,530.858,101.086,0.0462657,25.8099,25.4387,999.9,0,0,4890,0,0.226619,-2.05954,426.6,428.622,0.180689,420.161,19.74,2.0137,1.99543,17.5525,17.4081,400.102,1,0,0,263.792,4.99918,1102.43,3831.03,35.687,38.937,37.562,39.062,38.812,395.1,0,0,1715167974,0,263.91252,-1.078538467,-2.256153836,1102.276,15,1715167412,0.599675926,1715167412,1715167388,20,-0.023,0.01,0.198,0.154,420,20,1.86,1.17,-1.870760244,-0.02577115,0.137184335,1,0.174768122,0.005116808,0.00389095,1,2,2,45324,3.14726,2.65349,0.103303,0.104855,0.10039,0.101274,26756.3,28139.9,28344.3,29377.6,32826.1,33409.2,40468.2,41633.9,1.8922,1.824,0.125319,0,23.3805,999.9,68.2,26.5,23.4461,29.6329,13.3534,1,-0.266281,-0.789107,20.2629,5.22927,11.8961,4.962,3.292,7736.3,9999,9999,128.8,1.85867,1.85394,1.85593,1.8562,1.85587,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.198,0.1541,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,9.3,9.7,1.02539,2.49268,1.59424,2.13989,1.50269,2.31934,31.4333,24.1838,18,526.814,521.636,24.9999,23.933,30.0001,23.966,23.9437,20.5973,17.0966,98.563,25,420,19.7368,101.063,100.817
8.5.24,12,a,1715168032,17349.4,20240508 14:33:51,0.606840278,none,5558.16,1715168032,0.000476376,0.476376028,4.698093631,418.141,211.2428445,21.36388141,42.28836606,0.037823723,2.025650521,0.037435702,0.023431844,63.8486184,26.17131983,25.4577,3.26748503,60.34378392,2.014138662,3.337773224,1.253346368,-21.00818283,39.1725046,4.116795036,86.12973521,0,0,1,0,26501,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,400.054,336.04536,0.84,0.1596,2,0.5,0: Broadleaf,2,1715168032,418.141,419.985,19.9155,19.7397,417.952,19.7625,531.159,101.089,0.0452252,25.8164,25.4577,999.9,0,0,5100,0,0.226619,-1.83539,426.647,428.443,0.1768,419.985,19.7397,2.01333,1.99546,17.5496,17.4083,400.054,1,0,0,263.031,4.99918,1100.88,3830.56,36.25,39.812,38.125,40.5,39.5,395.05,0,0,1715168034,0,262.76144,-1.127076931,-0.940769193,1101.0068,15,1715168053,0.607083333,1715168053,1715168045,21,-0.009,-0.001,0.189,0.153,420,20,1.61,1.02,-1.942179756,0.030839164,0.169110224,1,0.177345659,0.009184348,0.004562854,1,2,2,45324,3.14759,2.65336,0.103317,0.104826,0.10038,0.101278,26756,28140.5,28344.3,29377.2,32825.6,33408.9,40467,41633.8,1.8928,1.8252,0.126362,0,23.3824,999.9,68.2,26.5,23.4489,29.7829,13.3293,1,-0.267073,-0.793246,20.2631,5.23406,11.8973,4.9616,3.292,7737.5,9999,9999,128.8,1.85867,1.85394,1.85593,1.85617,1.8558,1.85562,1.85059,1.85272,0,0,0,0,0,iiiiiiii,off,on,off,off,0,100,100,0.189,0.153,0.197809524,0,0,0,0.154033333,0,0,0,-1,-1,-1,-1,10.3,10.7,1.02539,2.4939,1.59424,2.13989,1.50269,2.29004,31.4333,24.1838,18,527.094,522.35,24.9999,23.9229,29.9999,23.9561,23.9358,20.5987,17.0966,98.9337,25,420,19.7308,101.061,100.816
